ASIN,name,rating,review_count,price,product_type
B086P6THG6,"ASUS ZenBook Duo UX481 14” FHD NanoEdge Bezel Touch Display, Intel Core i7-10510U CPU, 8GB RAM, 512GB PCIe SSD, Innovative ScreenPad Plus, Windows 10 Home, Celestial Blue, UX481FA-DB71T",4.5,346,999.99,processor
B072KPHQBP,Lenovo ThinkPad T440 14in NoteBook PC - Intel Core i5-4300u 1.90GHz 8GB 250GB SSD Windows 10 Professional (Renewed),4.4,98,374.0,processor
B08BJ5FMRK,EVERSECU 4pcs Digital HD Wireless Signal Car Backup Camera with 9 inch 4ch Quad Display Monitor/Car DVR/Dash Monitor/Vehicle Video Recorder for RV/SUV/Van/Pickup/Truck/Trailer Rear/Side/Front View,3.5,14,299.9,processor
B088PDHH5W,"ASUS ROG Strix LC 240 RGB White Edition All-in-one Liquid CPU Cooler with Aura Sync RGB, and Dual ROG 120mm addressable RGB Radiator Fans",4.7,73,184.99,processor
B08LQZFKTP,"Dell OptiPlex 3020 Mini Tower Desktop Computer Windows 10 PC (Intel i5-4570 Quad Core up to 3.6GHz, 16GB DDR3 RAM, 128GB SSD, 960GB SSD, WiFi, DVD, VGA, DisplayPort, Win 10 Pro) (Renewed)",5.0,2,291.13,processor
B07P7XLVJG,Enermax Revolution D.F 850W 80+ Gold Certified Power Supply; ERF850EWT,4.3,56,119.99,processor
B07Q1HQSSH,Panasonic KX-TG985 DECT 6.0 Bluetooth 5-handset Phone Bundle,4.3,28,104.85,processor
B085TB7SJ5,"PC Stick Intel Atom Z8350 Computer Stick Windows 10 4GB DDR 64GB eMMC, HD 4K, Dual Band WiFi, Bluetooth 4.2",4.5,6,104.99,processor
B08L98B128,"Mini PC, Portable Windows 10 Pro Micro Desktop Computer, Intel Apollo Lake Celeron N3450 (up to 2.2GHz) Quad-core CPU, 8G Ram, 64G eMMC, 128G SSD, WiFi, BT 4.0, 4K HDMI Output, Gigabit Ethernet Port",5.0,1,182.0,processor
B08J4JVQPT,Total Wireless Motorola Moto G Power 4G LTE Prepaid Smartphone (Locked) - Black - 64GB - Sim Card Included - CDMA,4.4,42,128.25,processor
B081TWCG7C,"HP 14-inch Touchscreen Laptop, AMD Ryzen 3-3200U up to 3.5GHz, 8GB DDR4, 256GB SSD, Bluetooth, USB 3.1 Type-C, Webcam, WiFi, HDMI, Windows 10 Home",4.6,545,522.0,processor
B001DW8J0C,Tripp Lite SRCABLEDUCT1U Rack Enclosure Horizontal Cable Manager (finger duct) 1URM,4.4,13,45.91,processor
B07HF6RXGG,2AP18AA#ABA Hp Prime Graphing Calculator Ii,4.5,308,122.01,processor
B089ZPDNXP,"ZOTAC ZBOX pico PI225-GK Mini PC Fanless Passively Cooled, Intel Gemini Lake N4000, 4GB DDR4 Memory, 64GB Storage, Windows 10 Pro, ZBOX-PI225-GK-W2C",4.1,9,241.99,processor
B08K2B2QZG,"Lenovo Chromebook Duet 2-in-1 10.1"" FHD IPS Touchscreen Laptop, MediaTek Helio 8-Core P60T, 4GB RAM, 64GB eMCP SSD, ARM G72 MP3 Graphics, Chrome OS + TWE 64GB Micro SD Card",5.0,3,299.0,processor
B07XDK5JXZ,"WiFi MP4 Player with Bluetooth, AGPTEK 5 inch Touch Screen 16GB Lossless MP3 Player, Support APPs, Spotify, up to 128GB",3.6,295,108.89,processor
B087LTKVDH,"Lenovo 2-in-1 Convertible Laptop, 14inch FHD (1920X 1080) Touchscreen, Intel Pentium Gold 5405U 2.30GHz, 4GB DDR4 RAM, 128GB NVMe SSD, WiFi, HDMI, Windows 10- (Renewed)",4.5,177,440.0,processor
B00KF7MVI2,"Noctua NF-R8 redux-1800 PWM, High Performance Cooling Fan, 4-Pin, 1800 RPM (80mm, Grey)",4.8,1636,9.95,processor
B088NFQDSH,Total Wireless Samsung Galaxy A01 4G LTE Prepaid Smartphone - Black - 16GB - Sim Card Included -CDMA,4.4,507,55.35,processor
B07PJHFJG7,Link Dream Bluetooth Earpiece for Cell Phone Hands Free Wireless Headset Noise Cancelling Mic 24Hrs Talking 1440Hrs Standby Compatible with iPhone Samsung Android for Driver Trucker (2 Pack),4.2,1492,30.99,processor
B079NXZQBC,"Corsair Hydro Series H60 AIO Liquid CPU Cooler, 120mm Radiator, 120mm SP Series PWM Fan",4.6,6304,69.99,processor
B0891RM7DM,"ConceptD 3 Ezel CC314-72G-72SX Convertible Creator Laptop, Intel i7-10750H, GeForce GTX 1650, 14"" FHD IPS with Gorilla Glass, PANTONE Validated, 100% sRGB, 16GB DDR4, 512GB NVMe SSD, Wacom AES 1.0 Pen",4.0,79,1279.99,processor
B08LYXYN9L,"Mini Computer Stick Windows 10 Pro 64bit Intel Atom Z8350 PC Stick 2GB DDR3/32GB eMMC, 4K HD, 2.4/5G Dual Band WiFi, Bluetooth 4.2",4.3,27,99.99,processor
B07RV1W61V,"YIHUA 946A-III Digital LCD Screen Separator 5V 2A USB Power Supply with Built-in Long-Lasting Vacuum Pump for Mobile Ipad °F /°C （Aluminum Panel Size: 28cm x 22cm /11"" x 8.7"" ±0.05）",4.3,16,159.99,processor
B07GLNJF3R,Seagate Nytro 1351 480GB SATA 6Gb/s 3D TLC 2.5-Inch SSD (XA480LE10063),4.2,12,159.0,processor
B08NVPPTR1,SYGAV Android Car Stereo for 2008-2013 Mitsubishi Lancer EVO X Head Unit with Carplay OEM Rockford Fosgate AMP Radio GPS Navigation,4.1,52,549.99,processor
B07F6W36QY,"N34 Fanless Mini PC Desktop 8G,Upgraded Windows 10 64-Bit/, Support M.2 SSD, Intel Celeron N3450 (up to 2.2 GHz) HD Graphics 500, 4K/ 1000M LAN/ 2.4G+5.8G WiFi [Dual Output - HDMI]",3.2,6,179.99,processor
B08BNZ5NTG,"2020 Lenovo Yoga C740 14"" FHD IPS Touchscreen Premium 2-in-1 Laptop, 10th Gen Intel Quad Core i5-10210U, 8GB RAM, 256GB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Windows 10, Aluminum Chassis",4.3,22,649.0,processor
B07NZTDGTY,ASROCK MB B365 PRO4 LGA1151/ Intel B365/ DDR4/ Quad CrossFireX/ SATA3&USB3.1/ M.2/ A&GbE/ATX Motherboard,4.3,137,95.99,processor
B015YEI9NQ,"CORSAIR RMX Series, RM750x, 750 Watt, 80+ Gold Certified, Fully Modular Power Supply",4.7,331,216.99,processor
B07VGJH29F,"Samsung Galaxy Tab S6- 10.5"" 128GB, Wifi Tablet - SM-T860NZAAXAR, Mountain Gray",4.7,3465,525.0,processor
B08M5DPL81,"ECPN WiFi 6 Router AX1800 Smart Home WiFi Router, 5 Ghz Dual-Band Gigabit WiFi Router, Wireless Router with Mesh WiFi Support, OFDMA, MU-MIMO and Beamforming 802.11AX WiFi Router for Large Home",4.6,35,99.99,processor
B07N4BFXZK,"Dell OptiPlex 5050 Small Form Factor Desktop, Intel Core i5-6500, 8GB DDR4 RAM, 256GB SSD, Windows 10 Pro Black (Renewed)",3.7,16,302.0,processor
B076G1G2ZT,"Synology 2 bay NAS Disk Station, DS218play (Diskless)",4.6,348,229.99,processor
B01BSVGBOI,Square - A-SKU-0120 Dock for Reader,4.8,1897,28.98,processor
B00PG95H6M,"Plantronics - 78714101 EncorePro 720 Noise Canceling Wired USB Headset (78714-101),Black",3.4,58,94.99,processor
B087BFKBFC,"RCA Android Tablet Bundle (10″ Tablet, Audio Books, Bumper Case, Headphones) – Disney Edition (Purple)",4.2,730,99.99,processor
B07RPCG8ZW,"Skytech Shiva Gaming PC Desktop - AMD Ryzen 5 2600, NVIDIA RTX 2060, 16GB DDR4, 500G SSD, RGB Fans",4.6,981,999.0,processor
B07VQNTJMP,"EnGenius Technologies EWS385AP Wi-Fi 5 AC2200 2x2 Tri-Band Indoor Managed Wireless Access Point, MU-MIMO, 802.3at PoE, 22dBm Transmit Power, GigE Port (Mounting Kit Included)",4.1,7,132.96,processor
B0046SNVXU,Cisco EHWIC-4ESG= 4 Port 10/100/1000 Enhanced High-Speed WAN Interface Card,5.0,5,89.0,processor
B0834FJ5WD,HP Chromebook 14 AMD A4-9120 32GB eMMC 4GB RAM Wi-Fi HDMI 14-db0031nr Navy (Renewed),5.0,1,228.9,processor
B082TZ4D8Y,"5MP PTZ WiFi Security Camera Outdoor, 20x Zoom Smart Surveillance IP Camera, 1000ft View Distance/SDM Array IR Night Vision/ Detection Alarm / 2-Way Audio/SD Card Slot/ ONVIF/ IP66 Waterproof",4.2,74,267.0,processor
B084ZFFDSZ,"Blackview A80 Pro-6.49 inches Smartphone, 4GB RAM+64G ROM Unlocked Cell Phone with Quad Camera 13MP, 4680mAh Battery, 4G Global Version Dual SIM Phone, Fingerprint, Face ID - Black",4.1,271,149.99,processor
B0713XK923,"ELEGOO Nano Board CH340/ATmega328P Without USB Cable, Compatible with Arduino Nano V3.0 (Nano x 3 Without Cable)",4.6,865,14.99,processor
B0030DL37I,Cooler Master Blade Master 120 R4-BMBS-20PK-R0 120mm 2000 rpm Sleeve Bearing PWM Cooling Fan,4.4,1589,13.99,processor
B0716SZJLX,"EnGenius ENS500EXT-AC Technologies 5 GHz Outdoor 11AC Wave 2 Wireless Access Point,White",3.2,14,115.0,processor
B07TGTGYNZ,"Android 10.0 Car Stereo CD DVD Player in Dash Car Radio Multimedia Player Navigation System with 6.2"" LCD Bluetooth WiFi GPS for Jeep Wrangler Dodge Chrysler",4.2,55,239.0,processor
B07QWBK5HW,"Seagate IronWolf 110 240GB NAS SSD Internal Solid State Drive – 2.5 inch SATA Multibay RAID System Network Attached Storage, 2 Year Data Recovery (ZA240NM10001)",5.0,13,89.99,processor
B009GUP7U8,"Monoprice MIDI Cable - 10 Feet - Black with Keyed 5-pin DIN Connector, Molded Connector Shells",4.7,1210,5.99,processor
B08PFK6MZJ,"UCTRONICS for Raspberry Pi 4 PoE HAT with Cooling Fan, Mini Power Over Ethernet Expansion Board for Raspberry Pi 4 B, 3 B+ and Rackmount",4.7,39,22.99,processor
B074H1R1YT,"ISEEVY Mini Portable Wireless HDMI Video Encoder H.264 WiFi Encoder for IPTV, Live Stream, Broadcast Support RTMP RTSP UDP HTTP FLV HLS TS Protocols and Facebook YouTube Ustream Wowza Platforms",3.6,6,215.0,processor
B01N7GD5HN,Thermaltake Toughpower Grand RGB 650W 80+ Gold Smart Zero 256-Color RGB Fan Fully Modular Power Supply 10 YR Warranty PS-TPG-0650FPCGUS-R,4.6,1885,114.99,processor
B07Y2PZTQ5,"ASUS ROG Strix X570-I Gaming, X570 mini-ITX Gaming motherboard, AMD, AM4, Ryzen 3000 with PCIe 4.0, on-board WiFi 6 (802.11ax), Intel Gigabit Ethernet, SATA 6Gb/s, USB 3.2 Gen 2, HDMI 2.0, DisplayPort",4.5,418,339.99,processor
B089LYFQWS,"Anban MacBook Pro 13 Inch Case 2020 2019 2018 2017 2016 Release A2338 M1 A2251 A2289 A2159 A1989 A1706 A1708, Slim Plastic Hard Cover + Keyboard Cover + Screen Skin, Mac Pro 2020 M1 Case Touch Bar",4.5,617,19.99,processor
B07JWKFXJB,"Lexmark MB2546adwe Multi Function Monochrome Laser Printer, Duplex with Two Sided Printing, Wireless Network and Airprint Ready (36SC871)",3.3,21,814.0,processor
B08JJVKVP1,"QNAP TS-1232PXU-RP-4G 12 Bay High-Speed SMB Rackmount NAS with Two 10GbE and 2.5GbE Ports, Redundant PSU",5.0,1,1537.99,processor
B07SPLDS21,"EKWB EK-CPU Lignum CPU Water Block, Intel CPU, Walnut/Nickel",5.0,1,186.99,processor
B00TBHYYFK,"Noctua NH-U9S, Premium CPU Cooler with NF-A9 92mm Fan (Brown)",4.9,836,59.95,processor
B07G4MNFS1,"Sony WH1000XM3 Noise Cancelling Headphones, Wireless Bluetooth Over the Ear Headset – Black (2018 Version)",4.7,17982,348.0,processor
B07M5B4VZ8,"HP EliteDesk 800 G2 Business Class Desktop, Intel Core i5 6500 3.2Ghz, 8GB DDR4 RAM, 256GB SSD Hard Drive, Windows 10 (Renewed)",4.4,66,226.54,processor
B081CCGR5B,"MPIO Wireless HDMI Display Dongle Adapter, 4K Ultra HD WiFi Streaming Video Receiver for iPhone/iPad/iOS/Android/PC/Tablet/Windows/Mac OS to HDTV/Monitor/Projector",3.3,1046,29.99,processor
B08J5DRB63,TracFone LG Reflect LTE Prepaid Smartphone (Locked) - Black - 32GB - Sim Card Included - CDMA,4.2,29,114.67,processor
B0842C7ZVS,Motorola Moto G7 Power 32GB XT1955-5 LTE T-Mobile Android Smartphone - (Marine Blue) (Renewed),4.1,11,149.0,processor
B07YT9CV7G,"MSI Prestige 14 A10SC-051 White 14"" Ultra Thin and Light Professional Laptop Intel Core i7-10710U GTX1650 MAX-Q 16GB DDR4 512GB NVMe SSD Win10Pro",4.2,115,1393.99,processor
B076M4BD57,Fosi Audio HD-A1 Hi-Fi Home Audiophile Power Amplifier 2 Channel Class AB,4.4,42,199.99,processor
B07HBC4SX6,"EKWB EK-Velocity CPU Waterblock, AMD CPU, Copper/Acetal",4.8,82,83.99,processor
B06XW9RMYW,"Samsung Galaxy S7 Active G891A 32GB Shatter,Dust and Water Resistant Smartphone w/ 12MP Camera (AT&T) - Sandy Gold",3.9,108,289.99,processor
B07F1YB5LX,TP-Link Archer C4000 Wireless AC4000 MU-MIMO Tri-Band Router,4.4,179,149.95,processor
B0895G89R3,"Fookoo 1080P Wireless Backup Camera System Kit with Recording, 7"" HD Quad Split Monitor with Touch Button & IP69 Waterproof Rear View Side View Cameras+Parking Lines for RV/Truck/Trailer/Van (DW704)",4.6,43,419.99,processor
B082J572X8,"Apple 13.3"" MacBook Pro with Touch Bar, Intel Core i5 Quad-Core, 8GB RAM, 128GB SSD - Mid 2019, Space Gray, MUHN2LL/A (Renewed)",4.7,564,950.3,processor
B087N73SHT,"HP 14 14"" HD SVA Anti-Glare Micro-Edge WLED-backlit Laptop for Students, AMD Athlon 3050U 2.3GHz up to 3.2GHz, 4GB DDR4, 128GB SSD, Wi-Fi 5, Bluetooth 4.2, HDMI, Webcam, Windows 10 S, Accessory Bundle",4.5,329,409.34,processor
B07HCPLQ2H,Asus ROG Strix Z390-E Gaming Motherboard LGA1151 (Intel 8th 9th Gen) ATX DDR4 DP HDMI M.2 USB 3.1 Gen2 802.11AC Wi-Fi,4.7,1526,429.99,processor
B08B8TYWPZ,"iProda Laptop, 14.1 Inch Notebook (Intel Core i3-6157U 2.4GHz, 8GB RAM, 256GB SSD, Windows 10 Professional) with 1080P FHD Display, Lightweight, Best for Work at Home",3.8,16,369.98,processor
B081219LKB,"Lenovo IdeaPad 14-inch HD WLED AMD A6-9229e 4GB 64GB eMMC Win 10 Laptop Platinum , Grey, 14-14.99 inches",3.8,438,279.0,processor
B07TK31ZY7,ASRock AM4/X570 Extreme4/HDMI/M.2/USB3.2 Motherboard,4.2,98,239.99,processor
B00N4Q25R8,miniDSP UMIK-1 USB Measurement Calibrated Microphone,4.8,506,109.0,processor
B08FMXNL16,Acer Nitro Gaming Laptop 15.6 Full HD LED Intel i5-9300H 8GB 512GB SSD NVIDIA GTX 1650 4GB Win 10,3.7,8,768.0,processor
B07ZL31QC6,InWin A1 Plus Pink Mini-ITX Tower with Integrated ARGB Lighting - 650W Gold Power Supply - Qi Wireless Phone Charger - Computer Chassis Case,4.5,518,199.0,processor
B087JYJWMQ,Carkoler 3 Channel Dash Cam Front Rear and Cabin with WiFi Night Vision Parking Mode 1080P FHD Come with with 64G Micro SD Card Card Installation Tool,3.5,33,99.99,processor
B084GXNHGF,Simple Mobile Carrier-Locked Samsung Galaxy A50 4G LTE Prepaid Smartphone - Black - 64GB - Sim Card Included - GSM,5.0,3,263.97,processor
B08GCDKJ71,"Unlocked 4G Rugged Cell Phones Ulefone Armor 8(2020), Waterproof Rugged Smartphone 6.1'' 16MP Triple Camera, 4GB+64GB, Android 10, Dual Sim Rugged Phone, 5580mAh Battery, GPS, Face Unlock (Orange)",4.3,17,229.99,processor
B07X5MYL4X,"Lenovo ThinkCentre M900 SFF Intel Quad Core i5-6500-3.2 GHZ, 16GB RAM, 256GB Solid State Drive, W10P, Business Desktop Computer(Renewed)",4.2,9,279.0,processor
B01C9YTI9S,Microsoft Wireless Display Adapter v2 - hdmi/USB miracast dongle for tv Monitor Mirror cast,4.4,2474,45.45,processor
B08BXBWKW7,"ASUS VivoBook S13 Thin and Light Laptop, 13.3” FHD Display, Intel Core i5-1035G1 CPU, 8GB LPDDR4X RAM, 512GB PCIe SSD, Windows 10 Home, Fingerprint Reader, Dreamy White, S333JA-DS51-WH",4.6,192,673.99,processor
B08DRLY2R1,"WOLFBOX 12"" 2.5K Mirror Dash Cam with Full Touch Screen, Front and Rear Dual Dash Camera for Cars, Waterproof Backup Camera Rear View Mirror Camera, Sony Sensor, Night Vision, Parking Assistance, GPS",4.3,64,169.99,processor
B084ZTQVG7,Fujifilm X-T4 Mirrorless Digital Camera XF16-80mm Lens Kit - Silver,4.7,44,2199.0,processor
B07Z9HV9Z1,"USB C Hub Adapter for MacBook Air 2019/2018, Gbivbe MacBook Pro 2019/2018-16 with 4K HDMI, Thunderbolt 3, 100W PD, 2 USB 3.0 and SD/Micro Card Readers (Gray)",2.5,2,58.99,processor
B08G1Z872C,"Dell XPS 8940 Tower Desktop Computer - 10th Gen Intel Core i7-10700 8-Core up to 4.80 GHz CPU, 32GB DDR4 RAM, 512GB SSD + 3TB Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro, Black",4.6,8,1249.99,processor
B07TLBNSZQ,WiFi 6 AX200 WiFi Adapter for Windows 10 64bit Chrome OS and Linux Laptop or Desktop PCs-802.11AX 2.4GHz 574Mbps or 5GHz 2.4Gbps(160MHz) with Bluetooth 5.1-Intel WiFi 6 AX200 NGW,4.6,665,17.69,processor
B087WGM7P8,MINIX Android 9.0 Pie Media Hub 4K Ultra HD 4GB DDR4/32GB HDMI 4K @ 60Hz 3 x USB 3.0 USB-C [Data only] with Six-Axis Gyroscope Backlit Remote with Voice Input (NEO U22-XJ-A3),4.2,37,179.9,processor
B015IL0FIW,"HAUPPAUGE WinTV-DualHD Dual USB 2.0 HD TV Tuner for Windows PC 1595,Black",4.1,821,70.29,processor
B07NP1PKFF,"PowerBass Xtreme Sound 4 Band, 3 Zone, Bluetooth Power Sports Equalizer",2.4,2,269.99,processor
B00EURDTXY,Alphacool 14199 NexXxoS ST30 Full Copper 560mm Radiator Water Cooling Radiators,4.3,9,122.16,processor
B08LR1XDTN,"Silverstone IceGem 240P, 240mm ARGB AIO Liquid Cooler with 2 x 120mm ARGB Fans, Threadripper TR4, SST-IG240P-ARGB",5.0,1,148.74,processor
B07X82DGTH,"Tablet 10.1 Inch Android 9.0 Quad-Coree Tablet+Keyboard with 4+64GBStorage,1920 x1200 IPS HD Display,5MP and 8MP Cameras（Black）",4.0,564,129.99,processor
B07WTXYHY5,"Seasonic Focus GM-650, 650W 80+ Gold, Semi-Modular, Fits All ATX Systems, Fan Control in Silent and Cooling Mode, 7 Year Warranty, Perfect Power Supply for Gaming and Various Application",4.6,386,99.99,processor
B07GVTSR1W,"OontZ Angle 3 RainDance IPX7 Waterproof Portable Bluetooth Speaker, 10 Watts Power, Louder, Crystal Clear Stereo, Richer Bass, 100ft Wireless Range, Bluetooth Speaker (Black-Waterproof)",4.6,113648,29.99,processor
B082Q119TL,"Bewinner Desktop Motherboard,LGA2011-3 DDR4 Computer Desktop Mainboard for Intel x99 Chipset,8 SATA2.0 Port and 1 SSD M.2 Interface,Support 4 DDR4 213",5.0,1,139.88,processor
B00CRJU3JA,ASUS Micro ATX DDR3 1600 LGA 1150 Motherboard B85M-G,4.3,384,129.97,processor
B00NEMG62M,"Noctua NF-A8 PWM, Premium Quiet Fan, 4-Pin (80mm, Brown)",4.8,790,15.95,processor
B00A702SJE,Brinno TLC200 Time Lapse Green Camera + KIT,3.7,21,125.0,processor
B081VCKGL4,"OnePlus 7T (128GB, 8GB) 6.55"" AMOLED 90Hz Display, Snapdragon 855+, T-Mobile Unlocked Global 4G LTE GSM (AT&T, Metro, Cricket) (Glacier Blue)",4.7,27,399.99,processor
B07F3V69DQ,"BUFFALO TeraStation 5410DN Desktop 8 TB NAS Hard Drives Included (2 x 4TB, 4 Bay)",4.3,44,769.99,processor
B086DJPHTL,"ZOTAC ZBOX MI642 Nano Mini PC 10th Gen Intel Core i5-10210U, Intel UHD Graphics, No Memory/Storage/OS Barebones System, ZBOX-MI642NANO-U",4.2,39,426.18,processor
B07QKV6HP9,"MUSETEX Phantom Black ATX Mid-Tower Case with USB 3.0 and 6 ×120mm ARGB Fans, Tempered Glass Panels Gaming PC Case Computer Chassis（907）",4.5,1275,95.99,processor
B07CJ1RBPP,"Asustor AS1002T v2, Marvell Armada 1.6GHz Dual-Core, Personal Cloud (2 Bay Diskless NAS)",3.7,12,149.0,processor
B07CGW9QYC,G.Skill 32GB DDR4 Aegis 3000MHz PC4-24000 CL16 Dual Channel Memory Kit (2x16GB),4.7,95,128.99,processor
B07TGHV63W,ASRock X570 Phantom Gaming 4AM4/USB3.2/HDMI/RJ45 Motherboard,4.5,440,152.99,processor
B07QF1169F,"Dell Chromebook 11 3100 Celeron N4000 2.6 GHz 4GB 32GB eMMC AC BT WC 11.6"" HD MT Chrome OS",4.7,9,399.99,processor
B082VCCQ2B,"U550 Mini PC Intel Pentium Gold 5405U Windows 10 Pro Mini Computer, Upgradeable 8GB RAM+128GB SSD, HDMI/Mini DP/USB-C 4K@60Hz Outputs, Intel CPU up to 3.2GHz, DIY SSD, BT5.0, Support Auto Power On",5.0,14,299.9,processor
B0845M87BT,"VAIO SX14 - Intel Core i7-10710U | 16GB Memory (RAM) | 512GB PCIe SSD | Windows 10 Pro | 14.0"" Ultra HD 4K (3840x2160) Display | Black",4.4,33,1796.05,processor
B07Y1L7CRR,"U500-H Mini PC Intel Core i3-5005U Windows 10 Mini PC Desktop Computer, Expandable RAM 8GB DDR3L +128GB SSD, HDMI/Mini DP/USB-C 4K@60Hz Salida, 2 x Ethernet, 3 x USB 3.0,Support Chromium & Linux OS",4.4,31,265.99,processor
B016NDCXKM,"Adamanta 16GB (2x8GB) Apple Memory Upgrade Compatible with Late 2015 iMac 27"" Retina 5K Display DDR3/DDR3L 1867Mhz PC3L-14900 SODIMM 2Rx8 CL13 1.35v RAM DRAM",4.8,453,72.99,processor
B087WF59N1,"ICE COOREL RGB Laptop Cooling Pad for 15.6-17.3 Inch,Gaming Laptop Cooler with 6 Quiet Cooling Fans and 6 Stand Height Adjustable,LCD Screen and Rainbow Lights,Two USB Ports and One Phone Stand",4.5,382,39.99,processor
B08C4R65FQ,"RCA 10"" HD Quad-Core 16GB Tablet Folio Keyboard Plus 16GB SD Card (Sage)",4.3,222,99.99,processor
B07XYTC8WG,"Dell XPS 13 7390 13.3 inch 4K UHD InfinityEdge Touchscreen Laptop (Silver) 10th Gen Intel Core i7-10710U, 16GB RAM, 1TB SSD, Windows 10 Home Advance (XPS7390-7681SLV-PUS)",4.0,74,1443.0,processor
B07JZSKYXP,Alcatel Tetra 4G LTE Unlocked 5041C 5 inch 16GB Usa Latin & Caribbean Bands Android Oreo 8.1,4.0,222,69.97,processor
B0799ZSPTC,"Visual Land Prestige Elite 10.1"" IPS [2 in 1] Quad Core 64Bit 16GB Android 7.0 Nougat Tablet with Docking Keyboard Case Stand, Purple (ME10QDDC16PRP)",3.9,64,99.99,processor
B082XX3JQ5,"ORICO 256GB Portable External NVMe SSD-Up to 940MB/s, USB 3.2 Gen 2 Type C External Hard Drive with 3D NAND for PC Laptop Mac Phones and More",4.7,5,59.99,processor
B07RX8KGSZ,"ASUS ROG Strix Hero III (2019) Gaming Laptop, 15.6” 144Hz IPS Type Full HD, NVIDIA GeForce RTX 2070, Intel Core i7-9750H, 16GB DDR4, 512GB PCIe NVMe SSD, Per-Key RGB KB, Windows 10 Pro, G531GW-XB74",3.6,6,1599.83,processor
B06XCVMXLG,Audio Control 6 Ch Output Converter Accu,4.3,15,189.95,processor
B08MW28JCJ,"10 inch Android Tablet, Octa-Core CPU, 4GB RAM 64GB ROM with 1280x800 HD Display, 5G-WiFi Dual Camera, 3G-Unlocked with WiFi Bluetooth Tablets,G8",3.8,7,94.99,processor
B0899HWJ81,Roku Ultra Streaming Media Player 4K/HD/HDR Premium JBL Headphones w/Ghost Manta 4K HDMI Cable,4.7,188,109.0,processor
B07HZSTP8W,"HP 24-xa0053w Pavilion 23.8"" FHD Touchscreen i3-7100T 3.4GHz Intel HD Graphics 630 6GB RAM 1TB HDD Win 10 Home Grey",3.4,17,739.0,processor
B00R2M10SU,MSI GeForce GT 730 Kepler GDDR5 2GB OC Low Profile Ready DirectX 12 (N730K-2GD5LP/OC),4.5,153,97.48,processor
B08121WY1B,"ASUS Chromebook Flip C433TA - 14"" FHD Touch - m 8100Y - 4GB - 64GB eMMC",5.0,2,485.0,processor
B00PS67III,Supermicro Motherboard MBD-X10SRL-F-B Xeon E5-1600/2600v3 LGA2011 C612 256GB DDR4 SATA ATX Brown Box,3.1,4,285.55,processor
B07CHY6T2M,"Apple MacBook Pro MLH42LL/A 15-inch Laptop with Touch Bar, 2.7GHz quad-core Intel Core i7, 16GB Memory / 512GB SSD, Retina Display, Space Gray (Renewed)",4.3,59,1389.0,processor
B08HVYGT1X,"Azulle Byte4 Pro Fanless Mini Desktop PC 4GB/64GB with Logitech Keyboard - Business & Home Powerful Portable Computer, WiFi, Ethernet, Windows 10 Pro",3.7,38,269.99,processor
B08D9S7KJ6,"Lenovo Legion 5 15IMH05H 81Y6000DUS (Intel i7-10750H 6-Core, 8GB RAM, 512GB SSD, NVIDIA GTX 1660 Ti, 15.6"" Full HD (1920x1080), WiFi, Bluetooth, Webcam, 4xUSB 3.1, 1xHDMI, Win 10 Home) Black Laptop",4.1,4,900.0,processor
B07XSN9SVP,Acer Chromebook 14 Intel Atom x5 E8000 1.04 GHz 4GB Ram 32GB Flash Chrome OS (Renewed),4.7,58,229.99,processor
B07ZBMPMCB,Canon PowerShot ELPH 190 Digital Camera + 64 GB Memory Card (Black),4.7,6,214.95,processor
B0756QFLXP,NETGEAR WiFi Router (R6230) - AC1200 Dual Band Wireless Speed (up to 1200 Mbps) | Up to 1200 sq ft Coverage & 20 Devices | 4 x 1G Ethernet and 1 x 2.0 USB ports,4.4,10113,74.48,processor
B06WV8XN4D,Hoodman 64GB Steel 2000x SDXC UHS-II Memory Card,5.0,16,119.99,processor
B083M6N4BG,"Mini PC, Portable Windows 10 Pro Micro Desktop Computer, Intel Apollo Lake Celeron N3450 (up to 2.2GHz) Quad-core CPU, 8G Ram, 64G eMMC, 128G SSD, WiFi, BT 4.0, 4K HDMI Output, Gigabit Ethernet Port",4.3,47,185.0,processor
B088K9HCJB,"Tenda AC23 Smart WiFi Router - Dual Band Gigabit Wireless (up to 2033 Mbps) Internet Router for Home, 4X4 MU-MIMO Technology, Up to 1400 sq ft Coverage Parental Control Compatible with Alexa (AC2100)",4.4,236,79.99,processor
B0883G4WJR,"Acer Predator Triton 300 Gaming Laptop, Intel i7-10750H, NVIDIA GeForce RTX 2060, 15.6"" Full HD IPS 144Hz 3ms IPS Display, 16GB Dual-Channel DDR4, 1TB NVMe SSD, WiFi 6, RGB Backlit KB, PT315-52-78W1",4.8,23,1489.0,processor
B08G45FNTL,"Rugged Smartphone,Blackview BV9900 Pro Helio P90 8GB+128GB Rugged Unlocked Phones with Thermal Imaging 48MP+16MP,5.84"" FHD+ Display 4G Global LTE GSM AT&T T-Mobile IP68 - Grey",4.1,38,569.99,processor
